GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA2010,A43AB2010,B37AA2010,B37AB2010,B39AA2010,B39AB2010
"G5000250","2010","Vermont","50","500","Windham County","025","0250","Windham County",19290,10445,13124,6166,41,82
"G5000270","2010","Vermont","50","500","Windsor County","027","0270","Windsor County",24753,9365,17897,6856,30,60
"G5100010","2010","Virginia","51","510","Accomack County","001","0010","Accomack County",13798,7204,9963,3835,2215,1464
"G5100030","2010","Virginia","51","510","Albemarle County","003","0030","Albemarle County",38157,3965,25061,13096,1523,1970
"G5100050","2010","Virginia","51","510","Alleghany County","005","0050","Alleghany County",6891,1183,5349,1542,181,146
"G5100070","2010","Virginia","51","510","Amelia County","007","0070","Amelia County",4821,538,3921,900,855,237
"G5100090","2010","Virginia","51","510","Amherst County","009","0090","Amherst County",12560,1416,9600,2960,1644,722
"G5100110","2010","Virginia","51","510","Appomattox County","011","0110","Appomattox County",6033,888,4778,1255,778,376
"G5100130","2010","Virginia","51","510","Arlington County","013","0130","Arlington County",98050,7354,42457,55593,1967,6240
"G5100150","2010","Virginia","51","510","Augusta County","015","0150","Augusta County",28516,2678,23027,5489,472,239
"G5100170","2010","Virginia","51","510","Bath County","017","0170","Bath County",2162,1108,1596,566,52,86
"G5100190","2010","Virginia","51","510","Bedford County","019","0190","Bedford County",27465,4472,23231,4234,1199,386
"G5100210","2010","Virginia","51","510","Bland County","021","0210","Bland County",2566,699,2163,403,24,8
"G5100230","2010","Virginia","51","510","Botetourt County","023","0230","Botetourt County",13126,1436,11232,1894,311,74
"G5100250","2010","Virginia","51","510","Brunswick County","025","0250","Brunswick County",6366,1800,4642,1724,2193,1098
"G5100270","2010","Virginia","51","510","Buchanan County","027","0270","Buchanan County",9968,1608,7991,1977,4,18
"G5100290","2010","Virginia","51","510","Buckingham County","029","0290","Buckingham County",5965,1279,4525,1440,1284,552
"G5100310","2010","Virginia","51","510","Campbell County","031","0310","Campbell County",22441,2328,16768,5673,1931,1174
"G5100330","2010","Virginia","51","510","Caroline County","033","0330","Caroline County",10456,1273,8503,1953,2266,701
"G5100350","2010","Virginia","51","510","Carroll County","035","0350","Carroll County",12831,3738,9955,2876,33,26
"G5100360","2010","Virginia","51","510","Charles City County","036","0360","Charles City County",2955,274,2448,507,1167,229
"G5100370","2010","Virginia","51","510","Charlotte County","037","0370","Charlotte County",5109,1164,3797,1312,987,476
"G5100410","2010","Virginia","51","510","Chesterfield County","041","0410","Chesterfield County",115680,6875,89603,26077,15202,8640
"G5100430","2010","Virginia","51","510","Clarke County","043","0430","Clarke County",5509,726,4156,1353,181,114
"G5100450","2010","Virginia","51","510","Craig County","045","0450","Craig County",2183,626,1745,438,1,0
"G5100470","2010","Virginia","51","510","Culpeper County","047","0470","Culpeper County",16231,1426,11608,4623,1234,1164
"G5100490","2010","Virginia","51","510","Cumberland County","049","0490","Cumberland County",3980,646,2992,988,876,366
"G5100510","2010","Virginia","51","510","Dickenson County","051","0510","Dickenson County",6590,989,5321,1269,7,6
"G5100530","2010","Virginia","51","510","Dinwiddie County","053","0530","Dinwiddie County",10504,918,8104,2400,2328,984
"G5100570","2010","Virginia","51","510","Essex County","057","0570","Essex County",4517,1240,3238,1279,1004,618
"G5100590","2010","Virginia","51","510","Fairfax County","059","0590","Fairfax County",391627,16371,272233,119394,16799,19764
"G5100610","2010","Virginia","51","510","Fauquier County","061","0610","Fauquier County",23658,1942,18224,5434,1246,675
"G5100630","2010","Virginia","51","510","Floyd County","063","0630","Floyd County",6415,1375,5115,1300,99,34
"G5100650","2010","Virginia","51","510","Fluvanna County","065","0650","Fluvanna County",9449,934,8012,1437,944,289
"G5100670","2010","Virginia","51","510","Franklin County","067","0670","Franklin County",22780,6535,17874,4906,1081,661
"G5100690","2010","Virginia","51","510","Frederick County","069","0690","Frederick County",28864,2482,22673,6191,608,408
"G5100710","2010","Virginia","51","510","Giles County","071","0710","Giles County",7215,1104,5473,1742,65,37
"G5100730","2010","Virginia","51","510","Gloucester County","073","0730","Gloucester County",14293,1559,11463,2830,922,355
"G5100750","2010","Virginia","51","510","Goochland County","075","0750","Goochland County",7998,620,7023,975,1091,226
"G5100770","2010","Virginia","51","510","Grayson County","077","0770","Grayson County",6846,2310,5353,1493,91,50
"G5100790","2010","Virginia","51","510","Greene County","079","0790","Greene County",6780,729,5450,1330,249,156
"G5100810","2010","Virginia","51","510","Greensville County","081","0810","Greensville County",3566,524,2537,1029,1268,677
"G5100830","2010","Virginia","51","510","Halifax County","083","0830","Halifax County",15085,2919,11028,4057,3461,1820
"G5100850","2010","Virginia","51","510","Hanover County","085","0850","Hanover County",36589,1771,30171,6418,2227,1071
"G5100870","2010","Virginia","51","510","Henrico County","087","0870","Henrico County",124601,8177,80439,44162,17778,17664
"G5100890","2010","Virginia","51","510","Henry County","089","0890","Henry County",23151,3117,17137,6014,3230,1709
"G5100910","2010","Virginia","51","510","Highland County","091","0910","Highland County",1081,756,906,175,1,1
"G5100930","2010","Virginia","51","510","Isle of Wight County","093","0930","Isle of Wight County",13718,915,10976,2742,2281,1110
"G5100950","2010","Virginia","51","510","James City County","095","0950","James City County",26860,2937,20429,6431,1943,1275
"G5100970","2010","Virginia","51","510","King and Queen County","097","0970","King and Queen County",2882,532,2325,557,644,168
"G5100990","2010","Virginia","51","510","King George County","099","0990","King George County",8376,1101,6568,1808,1009,480
"G5101010","2010","Virginia","51","510","King William County","101","1010","King William County",5979,543,4946,1033,786,256
"G5101030","2010","Virginia","51","510","Lancaster County","103","1030","Lancaster County",5265,2137,4100,1165,874,411
"G5101050","2010","Virginia","51","510","Lee County","105","1050","Lee County",10159,1586,7395,2764,19,21
"G5101070","2010","Virginia","51","510","Loudoun County","107","1070","Loudoun County",104583,4859,81384,23199,4969,3260
"G5101090","2010","Virginia","51","510","Louisa County","109","1090","Louisa County",12944,3375,10564,2380,1655,622
"G5101110","2010","Virginia","51","510","Lunenburg County","111","1110","Lunenburg County",4957,978,3662,1295,1099,544
"G5101130","2010","Virginia","51","510","Madison County","113","1130","Madison County",5083,849,3958,1125,379,124
"G5101150","2010","Virginia","51","510","Mathews County","115","1150","Mathews County",3858,1811,3240,618,259,84
"G5101170","2010","Virginia","51","510","Mecklenburg County","117","1170","Mecklenburg County",13495,5096,9660,3835,2684,1928
"G5101190","2010","Virginia","51","510","Middlesex County","119","1190","Middlesex County",4708,2425,3788,920,561,221
"G5101210","2010","Virginia","51","510","Montgomery County","121","1210","Montgomery County",35767,2802,19057,16710,475,947
"G5101250","2010","Virginia","51","510","Nelson County","125","1250","Nelson County",6396,3535,5051,1345,605,232
"G5101270","2010","Virginia","51","510","New Kent County","127","1270","New Kent County",6813,482,6021,792,690,131
"G5101310","2010","Virginia","51","510","Northampton County","131","1310","Northampton County",5323,1978,3553,1770,1076,858
"G5101330","2010","Virginia","51","510","Northumberland County","133","1330","Northumberland County",5540,3455,4613,927,894,329
"G5101350","2010","Virginia","51","510","Nottoway County","135","1350","Nottoway County",5706,944,3781,1925,1186,854
"G5101370","2010","Virginia","51","510","Orange County","137","1370","Orange County",12895,1721,9890,3005,965,590
"G5101390","2010","Virginia","51","510","Page County","139","1390","Page County",9746,1854,7085,2661,110,68
"G5101410","2010","Virginia","51","510","Patrick County","141","1410","Patrick County",8081,2002,6270,1811,290,156
"G5101430","2010","Virginia","51","510","Pittsylvania County","143","1430","Pittsylvania County",26183,5124,20220,5963,3841,1727
"G5101450","2010","Virginia","51","510","Powhatan County","145","1450","Powhatan County",9494,549,8403,1091,726,179
"G5101470","2010","Virginia","51","510","Prince Edward County","147","1470","Prince Edward County",7916,1233,4830,3086,1559,1159
"G5101490","2010","Virginia","51","510","Prince George County","149","1490","Prince George County",11451,605,8628,2823,1960,1141
"G5101530","2010","Virginia","51","510","Prince William County","153","1530","Prince William County",130785,6330,95753,35032,16818,10950
"G5101550","2010","Virginia","51","510","Pulaski County","155","1550","Pulaski County",14821,2414,10711,4110,367,340
"G5101570","2010","Virginia","51","510","Rappahannock County","157","1570","Rappahannock County",3072,767,2314,758,90,39
"G5101590","2010","Virginia","51","510","Richmond County","159","1590","Richmond County",3159,691,2376,783,462,249
"G5101610","2010","Virginia","51","510","Roanoke County","161","1610","Roanoke County",37608,2408,28956,8652,921,791
"G5101630","2010","Virginia","51","510","Rockbridge County","163","1630","Rockbridge County",9555,1597,7167,2388,144,105
"G5101650","2010","Virginia","51","510","Rockingham County","165","1650","Rockingham County",29177,4483,21907,7270,250,180
"G5101670","2010","Virginia","51","510","Russell County","167","1670","Russell County",11943,1541,9431,2512,65,22
"G5101690","2010","Virginia","51","510","Scott County","169","1690","Scott County",9775,2141,7508,2267,26,18
"G5101710","2010","Virginia","51","510","Shenandoah County","171","1710","Shenandoah County",17076,3800,12207,4869,136,132
"G5101730","2010","Virginia","51","510","Smyth County","173","1730","Smyth County",13319,2108,9517,3802,72,68
"G5101750","2010","Virginia","51","510","Southampton County","175","1750","Southampton County",6719,754,5033,1686,1447,909
"G5101770","2010","Virginia","51","510","Spotsylvania County","177","1770","Spotsylvania County",41942,3243,33258,8684,4339,1954
"G5101790","2010","Virginia","51","510","Stafford County","179","1790","Stafford County",41769,2209,32339,9430,4716,2274
"G5101810","2010","Virginia","51","510","Surry County","181","1810","Surry County",2826,618,2193,633,935,326
"G5101830","2010","Virginia","51","510","Sussex County","183","1830","Sussex County",3994,702,2743,1251,1349,747
"G5101850","2010","Virginia","51","510","Tazewell County","185","1850","Tazewell County",18449,2377,13731,4718,185,181
"G5101870","2010","Virginia","51","510","Warren County","187","1870","Warren County",14085,1949,10579,3506,335,296
"G5101910","2010","Virginia","51","510","Washington County","191","1910","Washington County",22843,2758,17032,5811,145,126
"G5101930","2010","Virginia","51","510","Westmoreland County","193","1930","Westmoreland County",7310,3308,5591,1719,1294,572
"G5101950","2010","Virginia","51","510","Wise County","195","1950","Wise County",15968,1972,11422,4546,99,104
"G5101970","2010","Virginia","51","510","Wythe County","197","1970","Wythe County",12472,1607,9205,3267,153,190
"G5101990","2010","Virginia","51","510","York County","199","1990","York County",24006,2843,18044,5962,2006,1306
"G5105100","2010","Virginia","51","510","Alexandria city","510","5100","Alexandria city",68082,4294,29458,38624,2912,11263
"G5105150","2010","Virginia","51","510","Bedford city","515","5150","Bedford city",2627,293,1463,1164,204,300
"G5105200","2010","Virginia","51","510","Bristol city","520","5200","Bristol city",7879,952,4794,3085,115,268
"G5105300","2010","Virginia","51","510","Buena Vista city","530","5300","Buena Vista city",2603,333,1720,883,61,68
"G5105400","2010","Virginia","51","510","Charlottesville city","540","5400","Charlottesville city",17778,1411,7315,10463,941,2249
"G5105500","2010","Virginia","51","510","Chesapeake city","550","5500","Chesapeake city",79574,3622,58113,21461,13546,9794
"G5105700","2010","Virginia","51","510","Colonial Heights city","570","5700","Colonial Heights city",7275,556,4750,2525,113,584
"G5105800","2010","Virginia","51","510","Covington city","580","5800","Covington city",2632,435,1818,814,188,134
"G5105900","2010","Virginia","51","510","Danville city","590","5900","Danville city",18831,3607,10072,8759,3213,5082
"G5105950","2010","Virginia","51","510","Emporia city","595","5950","Emporia city",2316,249,988,1328,392,1001
"G5106000","2010","Virginia","51","510","Fairfax city","600","6000","Fairfax city",8347,333,5923,2424,157,221
"G5106100","2010","Virginia","51","510","Falls Church city","610","6100","Falls Church city",5101,388,2967,2134,63,160
"G5106200","2010","Virginia","51","510","Franklin city","620","6200","Franklin city",3530,371,1754,1776,632,1303
"G5106300","2010","Virginia","51","510","Fredericksburg city","630","6300","Fredericksburg city",9505,962,3623,5882,526,1541
"G5106400","2010","Virginia","51","510","Galax city","640","6400","Galax city",2922,330,1805,1117,76,91
"G5106500","2010","Virginia","51","510","Hampton city","650","6500","Hampton city",55031,4535,31974,23057,12885,13540
"G5106600","2010","Virginia","51","510","Harrisonburg city","660","6600","Harrisonburg city",15988,1456,5849,10139,222,779
"G5106700","2010","Virginia","51","510","Hopewell city","670","6700","Hopewell city",9129,992,4906,4223,1074,2077
"G5106780","2010","Virginia","51","510","Lexington city","678","6780","Lexington city",2237,309,1166,1071,118,112
"G5106800","2010","Virginia","51","510","Lynchburg city","680","6800","Lynchburg city",28476,3516,15102,13374,3238,5033
"G5106830","2010","Virginia","51","510","Manassas city","683","6830","Manassas city",12527,596,8043,4484,949,900
"G5106850","2010","Virginia","51","510","Manassas Park city","685","6850","Manassas Park city",4507,397,2949,1558,390,302
"G5106900","2010","Virginia","51","510","Martinsville city","690","6900","Martinsville city",6084,1121,3432,2652,1122,1404
"G5107000","2010","Virginia","51","510","Newport News city","700","7000","Newport News city",70664,5534,36076,34588,10241,18523
"G5107100","2010","Virginia","51","510","Norfolk city","710","7100","Norfolk city",86485,8533,39252,47233,11146,24736
"G5107200","2010","Virginia","51","510","Norton city","720","7200","Norton city",1750,195,912,838,33,81
"G5107300","2010","Virginia","51","510","Petersburg city","730","7300","Petersburg city",13634,2692,6155,7479,4429,6073
"G5107350","2010","Virginia","51","510","Poquoson city","735","7350","Poquoson city",4525,201,3751,774,22,8
"G5107400","2010","Virginia","51","510","Portsmouth city","740","7400","Portsmouth city",37324,3482,21962,15362,8857,9850
"G5107500","2010","Virginia","51","510","Radford city","750","7500","Radford city",5990,437,2494,3496,126,334
"G5107600","2010","Virginia","51","510","Richmond city","760","7600","Richmond city",87151,11198,37596,49555,14911,25751
"G5107700","2010","Virginia","51","510","Roanoke city","770","7700","Roanoke city",42712,4741,23401,19311,4707,6325
"G5107750","2010","Virginia","51","510","Salem city","775","7750","Salem city",10045,787,6624,3421,198,466
"G5107900","2010","Virginia","51","510","Staunton city","790","7900","Staunton city",10480,1258,6196,4284,452,655
"G5108000","2010","Virginia","51","510","Suffolk city","800","8000","Suffolk city",30868,2167,22472,8396,7554,5219
"G5108100","2010","Virginia","51","510","Virginia Beach city","810","8100","Virginia Beach city",165089,12790,107778,57311,14461,15951
"G5108200","2010","Virginia","51","510","Waynesboro city","820","8200","Waynesboro city",8903,814,5375,3528,357,547
"G5108300","2010","Virginia","51","510","Williamsburg city","830","8300","Williamsburg city",4571,605,1998,2573,224,490
"G5108400","2010","Virginia","51","510","Winchester city","840","8400","Winchester city",10607,1265,4861,5746,312,792
"G5300010","2010","Washington","53","530","Adams County","001","0010","Adams County",5720,522,3736,1984,12,10
"G5300030","2010","Washington","53","530","Asotin County","003","0030","Asotin County",9236,636,6190,3046,6,21
"G5300050","2010","Washington","53","530","Benton County","005","0050","Benton County",65304,3314,44582,20722,305,455
"G5300070","2010","Washington","53","530","Chelan County","007","0070","Chelan County",27827,7638,17684,10143,21,49
"G5300090","2010","Washington","53","530","Clallam County","009","0090","Clallam County",31329,4253,22420,8909,49,67
"G5300110","2010","Washington","53","530","Clark County","011","0110","Clark County",158099,9314,104003,54096,1183,1858
"G5300130","2010","Washington","53","530","Columbia County","013","0130","Columbia County",1762,374,1278,484,5,2
"G5300150","2010","Washington","53","530","Cowlitz County","015","0150","Cowlitz County",40244,3206,26477,13767,66,143
"G5300170","2010","Washington","53","530","Douglas County","017","0170","Douglas County",13894,2110,9721,4173,12,30
"G5300190","2010","Washington","53","530","Ferry County","019","0190","Ferry County",3190,1213,2295,895,2,3
"G5300210","2010","Washington","53","530","Franklin County","021","0210","Franklin County",23245,1178,15399,7846,245,201
"G5300230","2010","Washington","53","530","Garfield County","023","0230","Garfield County",989,244,731,258,0,0
"G5300250","2010","Washington","53","530","Grant County","025","0250","Grant County",30041,5042,18831,11210,127,191
"G5300270","2010","Washington","53","530","Grays Harbor County","027","0270","Grays Harbor County",28579,6587,19376,9203,46,61
"G5300290","2010","Washington","53","530","Island County","029","0290","Island County",32746,7488,23231,9515,226,389
"G5300310","2010","Washington","53","530","Jefferson County","031","0310","Jefferson County",14049,3718,10433,3616,34,29
"G5300330","2010","Washington","53","530","King County","033","0330","King County",789232,62029,466718,322514,14504,31776
"G5300350","2010","Washington","53","530","Kitsap County","035","0350","Kitsap County",97220,10147,66425,30795,957,1455
"G5300370","2010","Washington","53","530","Kittitas County","037","0370","Kittitas County",16595,5305,9637,6958,22,92
"G5300390","2010","Washington","53","530","Klickitat County","039","0390","Klickitat County",8327,1459,5865,2462,2,10
"G5300410","2010","Washington","53","530","Lewis County","041","0410","Lewis County",29743,4307,20793,8950,40,52
"G5300430","2010","Washington","53","530","Lincoln County","043","0430","Lincoln County",4422,1354,3451,971,2,4
"G5300450","2010","Washington","53","530","Mason County","045","0450","Mason County",23832,8686,18474,5358,54,38
"G5300470","2010","Washington","53","530","Okanogan County","047","0470","Okanogan County",16519,5726,11300,5219,20,30
"G5300490","2010","Washington","53","530","Pacific County","049","0490","Pacific County",9499,6048,6927,2572,9,10
"G5300510","2010","Washington","53","530","Pend Oreille County","051","0510","Pend Oreille County",5479,2457,4225,1254,7,4
"G5300530","2010","Washington","53","530","Pierce County","053","0530","Pierce County",299918,25457,189080,110838,8271,12696
"G5300550","2010","Washington","53","530","San Juan County","055","0550","San Juan County",7613,5700,5360,2253,3,12
"G5300570","2010","Washington","53","530","Skagit County","057","0570","Skagit County",45557,5916,30956,14601,90,135
"G5300590","2010","Washington","53","530","Skamania County","059","0590","Skamania County",4522,1106,3352,1170,8,1
"G5300610","2010","Washington","53","530","Snohomish County","061","0610","Snohomish County",268325,18334,179759,88566,2581,3693
"G5300630","2010","Washington","53","530","Spokane County","063","0630","Spokane County",187167,14267,120763,66404,961,1808
"G5300650","2010","Washington","53","530","Stevens County","065","0650","Stevens County",17316,3840,13481,3835,29,18
"G5300670","2010","Washington","53","530","Thurston County","067","0670","Thurston County",100650,7532,67069,33581,1368,1247
"G5300690","2010","Washington","53","530","Wahkiakum County","069","0690","Wahkiakum County",1737,330,1385,352,2,0
"G5300710","2010","Washington","53","530","Walla Walla County","071","0710","Walla Walla County",21719,1732,13762,7957,62,118
"G5300730","2010","Washington","53","530","Whatcom County","073","0730","Whatcom County",80370,10295,49905,30465,236,427
"G5300750","2010","Washington","53","530","Whitman County","075","0750","Whitman County",17468,1855,7902,9566,35,241
"G5300770","2010","Washington","53","530","Yakima County","077","0770","Yakima County",80592,4882,50944,29648,334,433
"G5400010","2010","West Virginia","54","540","Barbour County","001","0010","Barbour County",6548,1301,5010,1538,19,18
"G5400030","2010","West Virginia","54","540","Berkeley County","003","0030","Berkeley County",39855,4907,29764,10091,1483,1367
"G5400050","2010","West Virginia","54","540","Boone County","005","0050","Boone County",9928,1142,7722,2206,41,23
"G5400070","2010","West Virginia","54","540","Braxton County","007","0070","Braxton County",6000,1415,4496,1504,16,11
"G5400090","2010","West Virginia","54","540","Brooke County","009","0090","Brooke County",10020,947,7583,2437,39,48
"G5400110","2010","West Virginia","54","540","Cabell County","011","0110","Cabell County",41223,4946,25715,15508,642,1374
"G5400130","2010","West Virginia","54","540","Calhoun County","013","0130","Calhoun County",3268,695,2530,738,1,1
"G5400150","2010","West Virginia","54","540","Clay County","015","0150","Clay County",3728,844,2941,787,1,1
"G5400170","2010","West Virginia","54","540","Doddridge County","017","0170","Doddridge County",3099,847,2507,592,2,0
"G5400190","2010","West Virginia","54","540","Fayette County","019","0190","Fayette County",18813,2805,14281,4532,547,343
"G5400210","2010","West Virginia","54","540","Gilmer County","021","0210","Gilmer County",2753,695,2005,748,2,26
"G5400230","2010","West Virginia","54","540","Grant County","023","0230","Grant County",4941,1425,3882,1059,24,14
"G5400250","2010","West Virginia","54","540","Greenbrier County","025","0250","Greenbrier County",15443,3537,11333,4110,250,195
"G5400270","2010","West Virginia","54","540","Hampshire County","027","0270","Hampshire County",9595,4093,7722,1873,48,16
"G5400290","2010","West Virginia","54","540","Hancock County","029","0290","Hancock County",13297,1244,9738,3559,173,150
"G5400310","2010","West Virginia","54","540","Hardy County","031","0310","Hardy County",5818,2260,4456,1362,60,74
"G5400330","2010","West Virginia","54","540","Harrison County","033","0330","Harrison County",28533,2898,21101,7432,200,240
"G5400350","2010","West Virginia","54","540","Jackson County","035","0350","Jackson County",11931,1374,9258,2673,9,15
"G5400370","2010","West Virginia","54","540","Jefferson County","037","0370","Jefferson County",19931,2106,15301,4630,798,541
"G5400390","2010","West Virginia","54","540","Kanawha County","039","0390","Kanawha County",84201,8417,57784,26417,2172,3626
"G5400410","2010","West Virginia","54","540","Lewis County","041","0410","Lewis County",6863,1095,4972,1891,8,5
"G5400430","2010","West Virginia","54","540","Lincoln County","043","0430","Lincoln County",8783,1104,6949,1834,1,0
"G5400450","2010","West Virginia","54","540","Logan County","045","0450","Logan County",14907,1836,11162,3745,206,123
"G5400470","2010","West Virginia","54","540","McDowell County","047","0470","McDowell County",9176,2146,7291,1885,687,240
"G5400490","2010","West Virginia","54","540","Marion County","049","0490","Marion County",23786,2677,17470,6316,370,387
"G5400510","2010","West Virginia","54","540","Marshall County","051","0510","Marshall County",13869,2049,10588,3281,23,27
"G5400530","2010","West Virginia","54","540","Mason County","053","0530","Mason County",11149,1857,8866,2283,28,17
"G5400550","2010","West Virginia","54","540","Mercer County","055","0550","Mercer County",26603,3512,19427,7176,696,860
"G5400570","2010","West Virginia","54","540","Mineral County","057","0570","Mineral County",11550,1489,8890,2660,139,153
"G5400590","2010","West Virginia","54","540","Mingo County","059","0590","Mingo County",11125,1574,8459,2666,134,91
"G5400610","2010","West Virginia","54","540","Monongalia County","061","0610","Monongalia County",39777,3461,22139,17638,331,823
"G5400630","2010","West Virginia","54","540","Monroe County","063","0630","Monroe County",5655,1946,4691,964,32,11
"G5400650","2010","West Virginia","54","540","Morgan County","065","0650","Morgan County",7303,2450,6050,1253,30,8
"G5400670","2010","West Virginia","54","540","Nicholas County","067","0670","Nicholas County",10938,2126,8774,2164,3,7
"G5400690","2010","West Virginia","54","540","Ohio County","069","0690","Ohio County",18914,2258,12697,6217,224,439
"G5400710","2010","West Virginia","54","540","Pendleton County","071","0710","Pendleton County",3285,1847,2629,656,36,24
"G5400730","2010","West Virginia","54","540","Pleasants County","073","0730","Pleasants County",2861,529,2299,562,3,2
"G5400750","2010","West Virginia","54","540","Pocahontas County","075","0750","Pocahontas County",3758,5089,3022,736,6,6
"G5400770","2010","West Virginia","54","540","Preston County","077","0770","Preston County",12895,2202,10540,2355,27,12
"G5400790","2010","West Virginia","54","540","Putnam County","079","0790","Putnam County",21981,1457,18175,3806,90,83
"G5400810","2010","West Virginia","54","540","Raleigh County","081","0810","Raleigh County",31831,4100,23678,8153,1076,1079
"G5400830","2010","West Virginia","54","540","Randolph County","083","0830","Randolph County",11695,2494,8583,3112,18,26
"G5400850","2010","West Virginia","54","540","Ritchie County","085","0850","Ritchie County",4367,1476,3463,904,3,5
"G5400870","2010","West Virginia","54","540","Roane County","087","0870","Roane County",6195,1156,4849,1346,8,1
"G5400890","2010","West Virginia","54","540","Summers County","089","0890","Summers County",5572,2108,4282,1290,65,43
"G5400910","2010","West Virginia","54","540","Taylor County","091","0910","Taylor County",6778,763,5294,1484,19,15
"G5400930","2010","West Virginia","54","540","Tucker County","093","0930","Tucker County",3057,2289,2458,599,1,1
"G5400950","2010","West Virginia","54","540","Tyler County","095","0950","Tyler County",3858,1142,3167,691,0,1
"G5400970","2010","West Virginia","54","540","Upshur County","097","0970","Upshur County",9619,1480,7223,2396,13,14
"G5400990","2010","West Virginia","54","540","Wayne County","099","0990","Wayne County",17347,1880,13313,4034,5,17
"G5401010","2010","West Virginia","54","540","Webster County","101","1010","Webster County",3792,1636,2962,830,1,1
"G5401030","2010","West Virginia","54","540","Wetzel County","103","1030","Wetzel County",6968,1205,5408,1560,5,0
"G5401050","2010","West Virginia","54","540","Wirt County","105","1050","Wirt County",2391,840,1950,441,3,1
"G5401070","2010","West Virginia","54","540","Wood County","107","1070","Wood County",36571,3644,26237,10334,172,188
"G5401090","2010","West Virginia","54","540","Wyoming County","109","1090","Wyoming County",9687,1271,7927,1760,30,19
"G5500010","2010","Wisconsin","55","550","Adams County","001","0010","Adams County",8666,8770,7203,1463,23,19
"G5500030","2010","Wisconsin","55","550","Ashland County","003","0030","Ashland County",6736,2920,4697,2039,1,9
"G5500050","2010","Wisconsin","55","550","Barron County","005","0050","Barron County",19173,4441,14126,5047,10,104
"G5500070","2010","Wisconsin","55","550","Bayfield County","007","0070","Bayfield County",6686,6313,5465,1221,4,3
"G5500090","2010","Wisconsin","55","550","Brown County","009","0090","Brown County",98383,5988,64585,33798,227,1325
"G5500110","2010","Wisconsin","55","550","Buffalo County","011","0110","Buffalo County",5708,956,4413,1295,6,6
"G5500130","2010","Wisconsin","55","550","Burnett County","013","0130","Burnett County",6807,8471,5576,1231,7,5
"G5500150","2010","Wisconsin","55","550","Calumet County","015","0150","Calumet County",18575,1120,15066,3509,29,40
"G5500170","2010","Wisconsin","55","550","Chippewa County","017","0170","Chippewa County",24410,2775,18203,6207,21,42
"G5500190","2010","Wisconsin","55","550","Clark County","019","0190","Clark County",12679,2397,10122,2557,4,14
"G5500210","2010","Wisconsin","55","550","Columbia County","021","0210","Columbia County",22735,3402,16955,5780,26,64
"G5500230","2010","Wisconsin","55","550","Crawford County","023","0230","Crawford County",6812,1990,5151,1661,6,9
"G5500250","2010","Wisconsin","55","550","Dane County","025","0250","Dane County",203750,12272,121509,82241,1641,7035
"G5500270","2010","Wisconsin","55","550","Dodge County","027","0270","Dodge County",33840,3165,24617,9223,29,50
"G5500290","2010","Wisconsin","55","550","Door County","029","0290","Door County",12548,11418,9719,2829,9,29
"G5500310","2010","Wisconsin","55","550","Douglas County","031","0310","Douglas County",18555,4270,12843,5712,29,97
"G5500330","2010","Wisconsin","55","550","Dunn County","033","0330","Dunn County",16373,1591,11084,5289,17,38
"G5500350","2010","Wisconsin","55","550","Eau Claire County","035","0350","Eau Claire County",39493,2658,25087,14406,55,174
"G5500370","2010","Wisconsin","55","550","Florence County","037","0370","Florence County",1987,2793,1707,280,2,0
"G5500390","2010","Wisconsin","55","550","Fond du Lac County","039","0390","Fond du Lac County",40697,3213,29407,11290,43,233
"G5500410","2010","Wisconsin","55","550","Forest County","041","0410","Forest County",3836,5134,2988,848,1,2
"G5500430","2010","Wisconsin","55","550","Grant County","043","0430","Grant County",19396,2185,13727,5669,17,63
"G5500450","2010","Wisconsin","55","550","Green County","045","0450","Green County",14866,990,11192,3674,18,25
"G5500470","2010","Wisconsin","55","550","Green Lake County","047","0470","Green Lake County",7919,2697,6019,1900,11,18
"G5500490","2010","Wisconsin","55","550","Iowa County","049","0490","Iowa County",9547,1172,7275,2272,9,14
"G5500510","2010","Wisconsin","55","550","Iron County","051","0510","Iron County",2822,3177,2271,551,1,0
"G5500530","2010","Wisconsin","55","550","Jackson County","053","0530","Jackson County",7843,1884,5917,1926,6,5
"G5500550","2010","Wisconsin","55","550","Jefferson County","055","0550","Jefferson County",32117,3030,22769,9348,40,127
"G5500570","2010","Wisconsin","55","550","Juneau County","057","0570","Juneau County",10527,4142,7908,2619,14,17
"G5500590","2010","Wisconsin","55","550","Kenosha County","059","0590","Kenosha County",62650,6638,42581,20069,885,2650
"G5500610","2010","Wisconsin","55","550","Kewaunee County","061","0610","Kewaunee County",8239,1065,6631,1608,5,10
"G5500630","2010","Wisconsin","55","550","La Crosse County","063","0630","La Crosse County",46137,2265,29562,16575,82,396
"G5500650","2010","Wisconsin","55","550","Lafayette County","065","0650","Lafayette County",6609,621,5119,1490,2,5
"G5500670","2010","Wisconsin","55","550","Langlade County","067","0670","Langlade County",8587,3773,6561,2026,6,2
"G5500690","2010","Wisconsin","55","550","Lincoln County","069","0690","Lincoln County",12094,4690,9318,2776,8,12
"G5500710","2010","Wisconsin","55","550","Manitowoc County","071","0710","Manitowoc County",34013,3176,25642,8371,15,102
"G5500730","2010","Wisconsin","55","550","Marathon County","073","0730","Marathon County",53176,4558,39090,14086,35,162
