GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BFU001,BFU002,BGM001
"G1300390","1930","Georgia","130","Camden","0390","Camden",480,399,1382
"G1300395","1930","Georgia","130","Campbell","0395","Campbell",327,493,2169
"G1300430","1930","Georgia","130","Candler","0430","Candler",145,301,1776
"G1300450","1930","Georgia","130","Carroll","0450","Carroll",721,1431,6975
"G1300470","1930","Georgia","130","Catoosa","0470","Catoosa",416,452,1871
"G1300490","1930","Georgia","130","Charlton","0490","Charlton",163,382,946
"G1300510","1930","Georgia","130","Chatham","0510","Chatham",6697,19690,24427
"G1300530","1930","Georgia","130","Chattahoochee","0530","Chattahoochee",41,650,1064
"G1300550","1930","Georgia","130","Chattooga","0550","Chattooga",284,1217,3027
"G1300570","1930","Georgia","130","Cherokee","0570","Cherokee",460,1175,3927
"G1300590","1930","Georgia","130","Clarke","0590","Clarke",1629,3471,5466
"G1300610","1930","Georgia","130","Clay","0610","Clay",207,240,1560
"G1300630","1930","Georgia","130","Clayton","0630","Clayton",364,440,2105
"G1300650","1930","Georgia","130","Clinch","0650","Clinch",207,984,1640
"G1300670","1930","Georgia","130","Cobb","0670","Cobb",1860,2613,7464
"G1300690","1930","Georgia","130","Coffee","0690","Coffee",523,907,3794
"G1300710","1930","Georgia","130","Colquitt","0710","Colquitt",829,1791,5847
"G1300730","1930","Georgia","130","Columbia","0730","Columbia",117,306,1882
"G1300750","1930","Georgia","130","Cook","0750","Cook",407,541,2292
"G1300770","1930","Georgia","130","Coweta","0770","Coweta",911,2102,5357
"G1300790","1930","Georgia","130","Crawford","0790","Crawford",60,160,1439
"G1300810","1930","Georgia","130","Crisp","0810","Crisp",808,1255,3754
"G1300830","1930","Georgia","130","Dade","0830","Dade",137,187,841
"G1300850","1930","Georgia","130","Dawson","0850","Dawson",35,24,742
"G1300870","1930","Georgia","130","Decatur","0870","Decatur",856,1807,5032
"G1300890","1930","Georgia","130","DeKalb","0890","De Kalb",6683,6986,14802
"G1300910","1930","Georgia","130","Dodge","0910","Dodge",436,1110,4429
"G1300930","1930","Georgia","130","Dooly","0930","Dooly",418,606,3796
"G1300950","1930","Georgia","130","Dougherty","0950","Dougherty",1239,3537,4967
"G1300970","1930","Georgia","130","Douglas","0970","Douglas",190,427,1940
"G1300990","1930","Georgia","130","Early","0990","Early",296,602,3985
"G1301010","1930","Georgia","130","Echols","1010","Echols",47,140,626
"G1301030","1930","Georgia","130","Effingham","1030","Effingham",381,675,2184
"G1301050","1930","Georgia","130","Elbert","1050","Elbert",464,964,3780
"G1301070","1930","Georgia","130","Emanuel","1070","Emanuel",402,1076,4889
"G1301090","1930","Georgia","130","Evans","1090","Evans",217,373,1335
"G1301110","1930","Georgia","130","Fannin","1110","Fannin",531,591,2514
"G1301130","1930","Georgia","130","Fayette","1130","Fayette",142,167,1769
"G1301150","1930","Georgia","130","Floyd","1150","Floyd",2136,5377,9760
"G1301170","1930","Georgia","130","Forsyth","1170","Forsyth",100,92,2238
"G1301190","1930","Georgia","130","Franklin","1190","Franklin",352,417,3148
"G1301210","1930","Georgia","130","Fulton","1210","Fulton",23449,52272,59927
"G1301230","1930","Georgia","130","Gilmer","1230","Gilmer",107,186,1525
"G1301250","1930","Georgia","130","Glascock","1250","Glascock",83,122,932
"G1301270","1930","Georgia","130","Glynn","1270","Glynn",1529,2883,4544
"G1301290","1930","Georgia","130","Gordon","1290","Gordon",492,715,3488
"G1301310","1930","Georgia","130","Grady","1310","Grady",451,772,3925
"G1301330","1930","Georgia","130","Greene","1330","Greene",407,786,2803
"G1301350","1930","Georgia","130","Gwinnett","1350","Gwinnett",761,1292,5736
"G1301370","1930","Georgia","130","Habersham","1370","Habersham",561,691,2577
"G1301390","1930","Georgia","130","Hall","1390","Hall",1106,2444,6166
"G1301410","1930","Georgia","130","Hancock","1410","Hancock",239,370,2662
"G1301430","1930","Georgia","130","Haralson","1430","Haralson",402,523,2693
"G1301450","1930","Georgia","130","Harris","1450","Harris",246,590,2392
"G1301470","1930","Georgia","130","Hart","1470","Hart",234,273,3050
"G1301490","1930","Georgia","130","Heard","1490","Heard",56,136,1834
"G1301510","1930","Georgia","130","Henry","1510","Henry",338,492,3337
"G1301530","1930","Georgia","130","Houston","1530","Houston",239,430,2481
"G1301550","1930","Georgia","130","Irwin","1550","Irwin",300,377,2343
"G1301570","1930","Georgia","130","Jackson","1570","Jackson",474,965,4272
"G1301590","1930","Georgia","130","Jasper","1590","Jasper",262,529,1944
"G1301610","1930","Georgia","130","Jeff Davis","1610","Jeff Davis",160,436,1579
"G1301630","1930","Georgia","130","Jefferson","1630","Jefferson",523,819,4350
"G1301650","1930","Georgia","130","Jenkins","1650","Jenkins",208,567,2901
"G1301670","1930","Georgia","130","Johnson","1670","Johnson",250,487,2755
"G1301690","1930","Georgia","130","Jones","1690","Jones",105,322,1832
"G1301710","1930","Georgia","130","Lamar","1710","Lamar",379,688,2049
"G1301730","1930","Georgia","130","Lanier","1730","Lanier",119,348,1091
"G1301750","1930","Georgia","130","Laurens","1750","Laurens",790,1573,6853
"G1301770","1930","Georgia","130","Lee","1770","Lee",143,303,2017
"G1301790","1930","Georgia","130","Liberty","1790","Liberty",275,329,1731
"G1301810","1930","Georgia","130","Lincoln","1810","Lincoln",91,113,1505
"G1301830","1930","Georgia","130","Long","1830","Long",96,296,886
"G1301850","1930","Georgia","130","Lowndes","1850","Lowndes",1488,2871,6407
"G1301870","1930","Georgia","130","Lumpkin","1870","Lumpkin",113,113,1043
"G1301890","1930","Georgia","130","McDuffie","1890","Mcduffie",250,376,2061
"G1301910","1930","Georgia","130","McIntosh","1910","Mcintosh",457,626,1376
"G1301930","1930","Georgia","130","Macon","1930","Macon",538,759,3668
"G1301950","1930","Georgia","130","Madison","1950","Madison",234,332,3065
"G1301970","1930","Georgia","130","Marion","1970","Marion",137,202,1496
"G1301990","1930","Georgia","130","Meriwether","1990","Meriwether",549,1378,4611
"G1302010","1930","Georgia","130","Miller","2010","Miller",86,258,1875
"G1302015","1930","Georgia","130","Milton","2015","Milton",56,42,1402
"G1302050","1930","Georgia","130","Mitchell","2050","Mitchell",540,1005,4994
"G1302070","1930","Georgia","130","Monroe","2070","Monroe",338,709,2417
"G1302090","1930","Georgia","130","Montgomery","2090","Montgomery",209,391,1908
"G1302110","1930","Georgia","130","Morgan","2110","Morgan",335,660,2916
"G1302130","1930","Georgia","130","Murray","2130","Murray",161,198,1869
"G1302150","1930","Georgia","130","Muscogee","2150","Muscogee",3099,9543,12124
"G1302170","1930","Georgia","130","Newton","2170","Newton",437,1393,3568
"G1302190","1930","Georgia","130","Oconee","2190","Oconee",130,179,1713
"G1302210","1930","Georgia","130","Oglethorpe","2210","Oglethorpe",160,399,2705
"G1302230","1930","Georgia","130","Paulding","2230","Paulding",183,301,2512
"G1302250","1930","Georgia","130","Peach","2250","Peach",521,697,2237
"G1302270","1930","Georgia","130","Pickens","2270","Pickens",155,764,1955
"G1302290","1930","Georgia","130","Pierce","2290","Pierce",343,619,2467
"G1302310","1930","Georgia","130","Pike","2310","Pike",209,288,2229
"G1302330","1930","Georgia","130","Polk","2330","Polk",768,2331,4874
"G1302350","1930","Georgia","130","Pulaski","2350","Pulaski",254,460,2023
"G1302370","1930","Georgia","130","Putnam","2370","Putnam",178,539,1776
"G1302390","1930","Georgia","130","Quitman","2390","Quitman",45,153,785
"G1302410","1930","Georgia","130","Rabun","2410","Rabun",204,276,1264
"G1302430","1930","Georgia","130","Randolph","2430","Randolph",646,749,3699
"G1302450","1930","Georgia","130","Richmond","2450","Richmond",4465,11953,16623
"G1302470","1930","Georgia","130","Rockdale","2470","Rockdale",208,388,1579
"G1302490","1930","Georgia","130","Schley","2490","Schley",100,122,1125
"G1302510","1930","Georgia","130","Screven","2510","Screven",319,799,4276
"G1302530","1930","Georgia","130","Seminole","2530","Seminole",146,278,1462
"G1302550","1930","Georgia","130","Spalding","2550","Spalding",885,2923,5004
"G1302570","1930","Georgia","130","Stephens","2570","Stephens",414,758,2265
"G1302590","1930","Georgia","130","Stewart","2590","Stewart",324,619,2307
"G1302610","1930","Georgia","130","Sumter","2610","Sumter",1085,1921,6182
"G1302630","1930","Georgia","130","Talbot","2630","Talbot",219,408,1791
"G1302650","1930","Georgia","130","Taliaferro","2650","Taliaferro",138,195,1336
"G1302670","1930","Georgia","130","Tattnall","2670","Tattnall",359,695,3104
"G1302690","1930","Georgia","130","Taylor","2690","Taylor",324,364,2257
"G1302710","1930","Georgia","130","Telfair","2710","Telfair",483,794,3013
"G1302730","1930","Georgia","130","Terrell","2730","Terrell",553,901,4004
"G1302750","1930","Georgia","130","Thomas","2750","Thomas",1934,2266,7247
"G1302770","1930","Georgia","130","Tift","2770","Tift",553,1293,3290
"G1302790","1930","Georgia","130","Toombs","2790","Toombs",444,936,3227
"G1302810","1930","Georgia","130","Towns","2810","Towns",73,60,879
"G1302830","1930","Georgia","130","Treutlen","2830","Treutlen",85,305,1485
"G1302850","1930","Georgia","130","Troup","2850","Troup",1178,4742,7473
"G1302870","1930","Georgia","130","Turner","2870","Turner",268,601,2304
"G1302890","1930","Georgia","130","Twiggs","2890","Twiggs",68,313,1734
"G1302910","1930","Georgia","130","Union","2910","Union",47,41,1287
"G1302930","1930","Georgia","130","Upson","2930","Upson",395,2040,3739
"G1302950","1930","Georgia","130","Walker","2950","Walker",1185,2005,5426
"G1302970","1930","Georgia","130","Walton","2970","Walton",473,1035,4288
"G1302990","1930","Georgia","130","Ware","2990","Ware",1874,2961,5730
"G1303010","1930","Georgia","130","Warren","3010","Warren",232,294,2294
"G1303030","1930","Georgia","130","Washington","3030","Washington",574,1204,5231
"G1303050","1930","Georgia","130","Wayne","3050","Wayne",348,1170,2606
"G1303070","1930","Georgia","130","Webster","3070","Webster",55,160,1030
"G1303090","1930","Georgia","130","Wheeler","3090","Wheeler",136,334,1789
"G1303110","1930","Georgia","130","White","3110","White",115,197,1209
"G1303130","1930","Georgia","130","Whitfield","3130","Whitfield",945,1589,4117
"G1303150","1930","Georgia","130","Wilcox","3150","Wilcox",253,450,2782
"G1303170","1930","Georgia","130","Wilkes","3170","Wilkes",481,654,3584
"G1303190","1930","Georgia","130","Wilkinson","3190","Wilkinson",302,668,2397
"G1303210","1930","Georgia","130","Worth","3210","Worth",305,880,4356
"G1550015","1930","Hawaii Territory","155","Hawaii","0015","Hawaii",,,15087
"G1550035","1930","Hawaii Territory","155","Honolulu","0035","Honolulu",,,35654
"G1550075","1930","Hawaii Territory","155","Kauai","0075","Kauai",,,7097
"G1550095","1930","Hawaii Territory","155","Maui","0095","Maui",,,11210
"G1600010","1930","Idaho","160","Ada","0010","Ada",3736,3570,9121
"G1600030","1930","Idaho","160","Adams","0030","Adams",137,182,737
"G1600050","1930","Idaho","160","Bannock","0050","Bannock",2511,2993,6688
"G1600070","1930","Idaho","160","Bear Lake","0070","Bear Lake",632,335,1649
"G1600090","1930","Idaho","160","Benewah","0090","Benewah",536,577,1652
"G1600110","1930","Idaho","160","Bingham","0110","Bingham",763,849,3785
"G1600130","1930","Idaho","160","Blaine","0130","Blaine",331,267,960
"G1600150","1930","Idaho","160","Boise","0150","Boise",155,137,516
"G1600170","1930","Idaho","160","Bonner","0170","Bonner",1279,1135,3455
"G1600190","1930","Idaho","160","Bonneville","0190","Bonneville",1186,1344,3944
"G1600210","1930","Idaho","160","Boundary","0210","Boundary",399,414,1200
"G1600230","1930","Idaho","160","Butte","0230","Butte",105,139,479
"G1600250","1930","Idaho","160","Camas","0250","Camas",55,61,377
"G1600270","1930","Idaho","160","Canyon","0270","Canyon",2167,1927,7472
"G1600290","1930","Idaho","160","Caribou","0290","Caribou",128,181,486
"G1600310","1930","Idaho","160","Cassia","0310","Cassia",587,641,2690
"G1600330","1930","Idaho","160","Clark","0330","Clark",56,89,259
"G1600350","1930","Idaho","160","Clearwater","0350","Clearwater",392,595,1485
"G1600370","1930","Idaho","160","Custer","0370","Custer",237,241,824
"G1600390","1930","Idaho","160","Elmore","0390","Elmore",468,457,1227
"G1600410","1930","Idaho","160","Franklin","0410","Franklin",536,320,1776
"G1600430","1930","Idaho","160","Fremont","0430","Fremont",630,566,1984
"G1600450","1930","Idaho","160","Gem","0450","Gem",489,438,1707
"G1600470","1930","Idaho","160","Gooding","0470","Gooding",383,338,1727
"G1600490","1930","Idaho","160","Idaho","0490","Idaho",700,430,2555
"G1600510","1930","Idaho","160","Jefferson","0510","Jefferson",372,423,1951
"G1600530","1930","Idaho","160","Jerome","0530","Jerome",375,365,1814
"G1600550","1930","Idaho","160","Kootenai","0550","Kootenai",2381,1408,5158
"G1600570","1930","Idaho","160","Latah","0570","Latah",1348,1291,4323
"G1600590","1930","Idaho","160","Lemhi","0590","Lemhi",327,354,1277
"G1600610","1930","Idaho","160","Lewis","0610","Lewis",350,343,1304
"G1600630","1930","Idaho","160","Lincoln","0630","Lincoln",184,232,741
"G1600650","1930","Idaho","160","Madison","0650","Madison",437,436,1571
"G1600670","1930","Idaho","160","Minidoka","0670","Minidoka",395,452,1835
"G1600690","1930","Idaho","160","Nez Perce","0690","Nez Perce",1539,1474,4125
"G1600710","1930","Idaho","160","Oneida","0710","Oneida",376,218,1172
"G1600730","1930","Idaho","160","Owyhee","0730","Owyhee",129,106,1015
"G1600750","1930","Idaho","160","Payette","0750","Payette",502,492,1830
"G1600770","1930","Idaho","160","Power","0770","Power",247,195,1033
"G1600790","1930","Idaho","160","Shoshone","0790","Shoshone",1771,2845,4498
"G1600810","1930","Idaho","160","Teton","0810","Teton",138,160,704
"G1600830","1930","Idaho","160","Twin Falls","0830","Twin Falls",1854,2139,7002
"G1600850","1930","Idaho","160","Valley","0850","Valley",268,348,890
"G1600870","1930","Idaho","160","Washington","0870","Washington",504,484,1994
"G1600875","1930","Idaho","160","Yellowstone National Park","0875","Yellowstone National Park",,,
"G1700010","1930","Illinois","170","Adams","0010","Adams",7177,5923,15372
"G1700030","1930","Illinois","170","Alexander","0030","Alexander",1824,2948,5306
"G1700050","1930","Illinois","170","Bond","0050","Bond",1489,799,3926
"G1700070","1930","Illinois","170","Boone","0070","Boone",1850,905,3943
"G1700090","1930","Illinois","170","Brown","0090","Brown",645,328,2285
"G1700110","1930","Illinois","170","Bureau","0110","Bureau",4521,2247,10085
"G1700130","1930","Illinois","170","Calhoun","0130","Calhoun",421,305,1921
"G1700150","1930","Illinois","170","Carroll","0150","Carroll",2119,1231,5038
"G1700170","1930","Illinois","170","Cass","0170","Cass",1978,1145,4328
"G1700190","1930","Illinois","170","Champaign","0190","Champaign",7273,5586,15589
"G1700210","1930","Illinois","170","Christian","0210","Christian",4158,2648,9749
"G1700230","1930","Illinois","170","Clark","0230","Clark",1653,806,4965
"G1700250","1930","Illinois","170","Clay","0250","Clay",1255,738,4129
"G1700270","1930","Illinois","170","Clinton","0270","Clinton",2139,1215,5104
"G1700290","1930","Illinois","170","Coles","0290","Coles",4563,2780,9320
"G1700310","1930","Illinois","170","Cook","0310","Cook",347001,628359,518176
"G1700330","1930","Illinois","170","Crawford","0330","Crawford",2093,1428,5560
"G1700350","1930","Illinois","170","Cumberland","0350","Cumberland",755,374,2762
"G1700370","1930","Illinois","170","DeKalb","0370","De Kalb",4085,2188,8518
"G1700390","1930","Illinois","170","De Witt","0390","De Witt",1995,1234,4822
"G1700410","1930","Illinois","170","Douglas","0410","Douglas",1882,1122,4705
"G1700430","1930","Illinois","170","Du Page","0430","Du Page",16051,5335,22022
"G1700450","1930","Illinois","170","Edgar","0450","Edgar",2714,1433,6678
"G1700470","1930","Illinois","170","Edwards","0470","Edwards",955,357,2346
"G1700490","1930","Illinois","170","Effingham","0490","Effingham",1825,820,4651
"G1700510","1930","Illinois","170","Fayette","0510","Fayette",1526,1100,5845
"G1700530","1930","Illinois","170","Ford","0530","Ford",1691,777,4107
